product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,2,Bad quality,It's been months that I have purchased this product and all of the sudden right pod stop working,Jamkhandi,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,2,Could be way better,Not good,Udala,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Simply awesome,Super 🥰,Maraimalainagar,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,2,Expected a better product,Not a good product,Gwalior,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,Good fit for ears. Good quality in this price. Value for money. Recommended.,Vasai Virar,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Worst experience ever!,Not satisfied,Kolkata,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Just buy it without thinking anything else,Kalyan,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,I am using it for listening my favourite songs. It always makes me enjoy the world of great music. Battery backup is reasonable. Overall an average product at this price range.,Gwalior,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,Battery backup is very goodSound quality is nice I love to use this productValue for money,New Delhi,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,Sound quality is too good.Easily connect to phone.I highly recommended guys go for it.Worth it for money.,Sangole,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Very poor,Poor qualityBad quality,Samastipur,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Decent product,Continuously disconnects,Hyderabad,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Very poor,So bad quality,Jorhat District,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Fair,Connecting problem,Hyderabad,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Value for money trust me. Aamzing use of product,Kalyan,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,I using in 1 month good and perfect but call background sound bad quality price  ok for me,Srikalahasti,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,"Affordable earbuds, good sound quality and battery life is excellent.",Pune,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,Value for money this product is very goodI love it,Roha Ashtami,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Good quality product,Very good sound quality and battery backup.Built quality of the charging case is delicate while built quality of earbuds are good. Value for money 👍,Srinagar,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,quite good one tws,Palghar District,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Good,Big sizeNot comfortable,Kochi,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Really Nice,This Product Is Very Good 😊Sound :- 80% / 100%Bass :- 95% / 100%Value For Money :- 99% / 100%,Ahmedabad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Wonderful Build quality is good and also like the sound and battery backup,Nagpur District,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Brilliant,"Nice ,product to use in home .And it's battery 🔋 life is too longIt's an very excellent product❤️",New Delhi,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,These earbuds are exactly what I was looking for. The bass is quite good. Battery life is also long enough. The look and the fit is perfect. Overall best earbuds. Just loved these.,Bina,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Super!,Very good product,Pimpri Chinchwad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Really Nice,Good quality.. Must go for it.💗,Unnao,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,"I had a issue with first delivery got immediately replacement and is working superb, bass is very strong and battery backup is good.",Ahmedabad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Mind-blowing purchase,"Good product when it comes to using for watching videos (bass and sound quality is really good),",Narwana,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Worth every penny,Great product for the price..perfect for day to day phone use..clear sound. No issue in listening music and talking over phone.,Kanpur,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Nice headphones with better usability and bass.,Pune,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Awesome,nice,Hathras,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,Amazing product delivering flipcart... Sount quality is the best,Botad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Classy product,So nyc product. Every one should buy it love it❤️❤️❤️❤️❤️,Dhanbad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Good quality,Bengaluru,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,This DuoPods sound system and base is amazing. Calling and bluetooth connectivity is very good. Battery backup is longtime.This one is best product in this range.,Dhuilya,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Terrific purchase,Sound quality is amazing. Product quality is also nice. The cover looks cute and is durable. Overall a great package.,Gautam Buddha Nagar,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,very-very light weight and my sister also liked the color works well and long lasting.,Dhanbad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Great product,I find it excellent for sound quality and battery back up. Must buy product. Just go for it. Noise cancellation as well.,Bharuch,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Nice product,Satara,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,"First,Sound quality is the best and secondly looks good. Then it is comfortable nicely in your ear and don't fall even in gym time. Go for it.",Bhubaneswar,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Mind-blowing purchase,Got these buds and these are really good in sound and look,Nokha,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Good earphones,Bengaluru,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Wonderful,The product is as described by the seller.Quality is just osam.Tough competetor of Boat Everyone must have a try to mivi products.Bass:- 9/10Sound:- 10/10,New Delhi,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Good product and good sound quality,Moradabad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Nice,So  good,Malappuram,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,amazing,This earbuds is really amazing. Sound quality is so good. Battery backup also good. Love this product!,Rampur,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Worth every penny,Very good sound quality with decent bASS and battery backup.,Ghaziabad,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Brilliant,The product is reallly really good ....and the base quality are also too amaze..,Bankura District,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Best earphones in this range Nice quality..,Vadodara,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Does the job,Not fit properly,Tanda Ambedkar Nagar District,1 month ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Just wow!,"Amazing deep and powerfull studio quality base.Love the Shape, Design, Shades. Also at reasonable price.",Bhopal,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,2,Expected a better product,Disappointed,Mysore,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,Excellent product i loved it assumed,Bhinga,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,Everything is good xpct cal clrty,Nandyal,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Delightful,Some times lost the connection in listening music.Overall good quality of sound.,Surat,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,Buds quality is good. Sound is clear. Charging is long lasting. Happy to have this buds.,Surat,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Just wow!,Best sound and bass and good quality buds at this price range.,Mira Bhayandar,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Worth every penny,Sound is loud and clear and bass is also good. Comfort of earbuds is too good and lightweight. Battery backup is also good.,Valsad,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Simply awesome,Good  bass and sound quality earbuds Recommended to all,New Delhi,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Utterly Disappointed,Worst product please don't buy. it's not working properly,Kadambathur,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Wonderful,i love this buds,Jodhpur,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Worth every penny,Great product quality and best battery backup and super sound,Surat,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Wonderful,Nice pic,Surat,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,Best product for value for money 🥰,Andal,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Classy product,Great quality product..amazing gift for diwali..I am very happy 🤩😍Thank you mivi🤩🤩Superb sound🤩🤩Superb build quality🤩🤩Superb bass🤩🤩Just buy it🤩🤩,Jaipur,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Wonderful,Awesome  quality  product.. sound quality  is good. Battery 🔋  backup  is also 👍  ok... overall nice product,Ghaziabad,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Worth every penny,Loved the sound quality. Battery backup is well maintained.. can easily travel with them and also looks very classy. Nice product by mivi,New Delhi,3 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Super!,Value for money and loaded with deep and powerful bass. These earbuds is also sweatproof with IPX4.0.Clear and Crispy sound for calling and music.Best quality earbuds in this price range.,Bhopal,3 months ago,4,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Mivi is a very good product I have also used oal product of mivi the bass and sound quality is very good and battery backup is awesomeI am very happy with this product,,3 months ago,2,1
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Awesome,Very handy cool buds sound nice aloud good quality cute little one battery stay for long battery small size oval like 🥚,Bhiwandi,3 months ago,3,41
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Good quality product,Overall balance sound qualityValue for money rs-749,Jaynagar Mazilpur,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Waste of money!,Worst product... can't buy....,Haora District,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Useless product,One side is not working after one week.Charging problems....,Palakkad,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,This is probably the best buy for earphones under 5000 I am absolutely blown away by this product....,Amravati,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Awsm product with a good build in quality and sound is very good with perfect bass.,Bengaluru,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Terrific,Product is good and the best of the thing in this product is battery backup the best thing,Surat,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,Super amazing sound qualityBattery power is too good.Go for it.,Kurukshetra,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,I just recently purchased this Mivi earbuds in tha beige colur shade and I am in love with it Sound quality and bass is awasome.  It's price also pocket friendly so I'll suggest all to try this once.,Gangapur City,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Nice,After 20 day's from used i reviewed here..... audio quality had been good in this budget....bass quality also good....only...the wireless range issue this product... product say that have...10 m. Wireless range but it only have 4 to 5 range.... otherwise it good in this budget...,Nagpur,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Super!,"Amaze me,Sound Quality is Awesome, Bass u can feel it, Good Product to buy",Phagwara,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,Awesome duopods for everyday use .Battery backup is too good...!!Fits perfectly.!!,Jammu,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Classy product,I extremely liked this product. Color is attractive. Design is good for ear. Sound quality good. Worth of money.,Gurgaon,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,2,Expected a better product,Bad product 😡😡😡😡😡😡,Bankura District,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,Very good quality Product. Sounds and battery back up is good. Very happy to buy it in this less price.,New Delhi,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Terrible product,Connectivity problem,Mehkar,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Awesome,Very good productEasy to fit in earBattery life is moreVery fast charging Good sound quality Value for money I satisfied with this product,Howrah,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Useless product,I am writing this review after 2week.. it was very disappointing connection problem very time.. one side is disconnected... Please don't buy this.. each and every time connection issue please upgrade this product,Marigaon,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Useless product,Waste production,Gurgaon,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Wonderful,Sound is goodBase is good Built quality goodComfortableEasy to playEasy to useGood battery backup,Barnala,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,This product is mind blowing performance  and i really like the sound quality and battery backup is nice,Sirsa,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Mind-blowing purchase,Excellent bass and perfectly fits in ear. The Black color looks amazing,Ambarnath,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Not recommended at all,Very nice product,,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,4,Good choice,Firstly the product is nice with effective battery backup...noise cancellation is a bit ok ..u can opt this product in value for money,Karimnagar,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,3,Nice,Build quality is not good,Prayagraj,2 months ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Great product,"Wanted a good quality earbuds but in cheaper price so bought these earbuds and it is a great purchase. The sound quality is very good and the one touch function is very cool. The battery backup is also good and the ear buds and the charging case get charged very quickly. The box is small and easy to carry, sleek design and beautiful colour options. Also it is made in India and gives 1 year warranty which is an amazing thing. Overall a very good earbuds at this price which you can definitely ...",Surat,1 month ago,0,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Worst experience ever!,Not good working,Bhagalpur,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,Nice superb,Jehanabad District,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Highly recommended,Amazing earpods with an affordable price just love it:),Guwahati,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Simply awesome,These are one the best earbuds by mivi. Design is too good. Bass is decent and sound is awesome. Calling quality of mic is also good. Battery backup is too good.,New Delhi,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Awesome,Awesome,Howrah,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Perfect product!,I recieved this mivi earphones in pink pestal colour and it's sound quality is just amezing packaging of mivi earphones is attractive and battery backup is best features of this earphones are fabulous,Aurangabad,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Excellent,Very best sound quality and bass is amazing..... Overall a great product and worth it. Design is damn good.... And i have Ordered blue colour.... It's really very nice.,Indore,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Terrific,Just fabulousSound is decent and it has decent bassBattery backup is good,Hindaun,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,One of the best duopods i came across the sound quality is phenomenal,Nuapada,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Fabulous!,"Over the first impression, This product nails the absolute flawless mark. The size of the case is perfect to be kept in your pocket. It's lightweight. The main buds are lightweight and Come with 3 Sizes of ear tips.Battery Life is amazing! I haven't charged this since this got delivered and still it's going on non-stop.",Hyderabad,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,I just bought the product and its look so nice with its sound quality. Its tiny shape where it can be easily fit in any pocket.,Rohtak,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Brilliant,"Unbelievable thats great,  i can believe tha sound quality, and also buttery life, and this duopods looking like a egg, and tha fingerprint was so cute",Raipur,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Must buy!,Back in business.amazing sound quality.superb bass.,Mohali,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Mind-blowing purchase,Superb earbuds. Good bass and sound quality. I am fully satisfied with this buds.,Gwalior,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Great product,Good condition super,,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Great product,Overall given specifications are totally cool in this price range. Easy to connect and use. Model is new and connectivity too.,Rajahmundry,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Super!,Sound quality and bass perfectDesign soo sleek and smoothBattery backup quite good .. overall good one✓,Unnao,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Terrific,This earbuds design is very good.Mic and speaker quality goodEasily connected to any device.Build Quality Is very good.Battery Backup is awesome.Recommended everyone who looking for budget earbuds.,Guwahati,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Best in the market!,"Sound quality best, battery backup good. Pocket friendly. Looks very nice. Nice colour too.",Mumbai,2 months ago,1,0
ACCGHMD3MZDDVBRZ,Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,5,Super!,"Style: fashionable, sound: sweet, price: low overall satisfied.",Bankura,2 months ago,1,0
